oz1	oz2	oz3	oz4	oz5	target
-0.01893804408609867	1.5178513526916504	-0.6564584374427795	-0.7838250398635864	0.7512912154197693	0.6133190393447876
1.1355921030044556	-0.4158534109592438	-0.9111455678939819	0.8297126889228821	0.08594214171171188	1.022962212562561
0.7733821272850037	-0.008547132834792137	2.016376495361328	-1.2778570652008057	0.45464834570884705	1.0169123411178589
0.38823533058166504	1.0044838190078735	0.2743351459503174	1.1723276376724243	1.4676679372787476	1.6829520463943481
1.4301711320877075	-0.3523205518722534	0.02375844679772854	-1.9607919454574585	-0.3158099055290222	-0.91286301612854
-0.05220889672636986	-0.6645039319992065	1.5848782062530518	-0.04629451036453247	1.2179670333862305	0.35021892189979553
-1.2332005500793457	1.540982723236084	0.05487995594739914	-1.0018229484558105	1.3222473859786987	-0.9878200888633728
0.7778576016426086	-1.6728843450546265	-0.5142741203308105	-0.5934534072875977	-1.3983995914459229	-1.9297587871551514
0.6122477650642395	1.179681420326233	-1.5423953533172607	0.20290116965770721	-0.8069056868553162	1.346746563911438
-0.2516527473926544	-0.49226170778274536	1.782414197921753	-0.7298884987831116	1.3395079374313354	0.1736326366662979
-1.544924259185791	-0.5036157965660095	-1.2838448286056519	1.3590415716171265	-1.0335266590118408	-0.16532069444656372
-0.2505563497543335	0.16465111076831818	-0.35488295555114746	-0.26131293177604675	0.5583127737045288	0.08009418100118637
-1.1650787591934204	0.7182614207267761	0.11582376062870026	1.2160228490829468	-1.5169662237167358	-0.7294047474861145
-1.5605716705322266	0.4356781244277954	0.8131793141365051	1.7374509572982788	-1.504409909248352	-0.6217694282531738
1.5762327909469604	0.4757862091064453	0.14724431931972504	0.5961064100265503	1.1212308406829834	0.9639441967010498
-0.853931725025177	-1.3389842510223389	0.5654207468032837	-1.7386432886123657	-1.438856840133667	-2.4173812866210938
-0.20506499707698822	-0.24342317879199982	0.494822233915329	-0.2427985966205597	1.3610877990722656	-0.035263724625110626
-1.1199772357940674	0.23588812351226807	0.7889032363891602	-1.8336151838302612	1.1573914289474487	-1.6211905479431152
-0.26515185832977295	1.6200430393218994	-1.4836465120315552	-0.7432136535644531	1.384619116783142	1.545878529548645
0.6261411309242249	-0.4745910167694092	-0.5419285893440247	0.47739869356155396	1.512948989868164	1.0784276723861694
0.24697650969028473	0.18709783256053925	0.6604912281036377	0.5062271952629089	-0.5098145008087158	0.7137507796287537
1.7063407897949219	-0.792515754699707	-0.6520423293113708	1.3769304752349854	-0.10667616873979568	0.9789532423019409
-0.787358820438385	0.4983058571815491	-0.3751830756664276	0.8806467056274414	1.191556453704834	0.33283424377441406
1.3477627038955688	0.8444352149963379	-0.6659905314445496	-1.280133843421936	1.2310123443603516	0.4138861298561096
0.6894599795341492	0.23472855985164642	-0.7845087647438049	-0.5301780700683594	-0.8240414261817932	0.5205907821655273
0.48999398946762085	-0.41316351294517517	-0.9835610389709473	1.1841976642608643	0.49321219325065613	1.0846929550170898
-1.6658220291137695	0.38326403498649597	-0.5074105858802795	0.12277545779943466	-0.39206764101982117	-0.7738674283027649
1.2135543823242188	0.5045372843742371	-1.0498640537261963	0.43065163493156433	-0.8587185144424438	0.8342359662055969
0.35820338129997253	0.30128875374794006	0.4779834747314453	1.0000011920928955	-0.6826402544975281	0.625096321105957
1.071626901626587	-0.3302682638168335	-0.543483316898346	-0.004550047684460878	0.17610131204128265	0.7272621989250183
0.6886891722679138	1.0981662273406982	-1.5012625455856323	-0.31403735280036926	-1.2312840223312378	1.1814628839492798
0.6203615069389343	-1.2314273118972778	0.6450533270835876	0.17287151515483856	-0.2951429784297943	-0.7508103251457214
-0.8713122010231018	-0.7172486186027527	-1.444145679473877	-1.216409683227539	1.0893150568008423	-0.3874204754829407
-0.2933304011821747	0.11428435891866684	-1.4239230155944824	0.38536763191223145	0.3400341272354126	1.0746022462844849
0.253885418176651	-0.4385437071323395	0.29149189591407776	-0.9490887522697449	1.0350990295410156	-0.38730505108833313
1.3611339330673218	-1.640702724456787	-0.9398034811019897	-0.1905316263437271	-0.7780047655105591	-1.103664517402649
-0.5398693680763245	1.1145492792129517	-0.47436806559562683	1.1435365676879883	0.11042924225330353	0.3794434368610382
1.192173957824707	1.6544815301895142	-0.7134161591529846	1.8268178701400757	1.3496626615524292	1.7020885944366455
0.4507075846195221	1.5480221509933472	-1.4073249101638794	-1.2026933431625366	0.8885951638221741	1.5039161443710327
-0.0714481920003891	0.9958546757698059	1.8234094381332397	0.26962459087371826	-0.8143352270126343	1.1128369569778442
1.460930347442627	0.2337506264448166	-1.131524920463562	1.0957579612731934	-0.6114177703857422	1.6828988790512085
0.41722527146339417	1.7890020608901978	1.2501386404037476	0.015158232301473618	-1.0939174890518188	0.4020269513130188
-0.05721274018287659	1.7821372747421265	-0.5980720520019531	-0.30804482102394104	-1.5560029745101929	0.4183827042579651
-0.9110649824142456	0.07564946264028549	-1.1385366916656494	1.2329009771347046	0.5423144698143005	0.754199743270874
-1.6478089094161987	1.5191056728363037	-0.987177848815918	-1.4768048524856567	0.16243718564510345	-1.371944546699524
-1.665418028831482	-1.1652337312698364	-1.3756383657455444	-1.0922513008117676	-1.7214730978012085	-1.477303147315979
-0.8486591577529907	-1.664630651473999	0.602235734462738	-0.5989364385604858	1.1279470920562744	-1.3822013139724731
-1.6841200590133667	-0.14654287695884705	0.5562784671783447	0.43144211173057556	1.3153518438339233	-0.833154559135437
0.6025199294090271	-1.5094330310821533	-1.4671379327774048	-1.2242311239242554	-1.4339267015457153	-1.120571494102478
-1.081117033958435	-0.7576610445976257	1.9294581413269043	1.113160252571106	-1.6612496376037598	0.18464840948581696
-1.5966092348098755	0.4353834390640259	1.871134638786316	1.0633958578109741	0.052978452295064926	0.5928866863250732
0.23313510417938232	1.690923810005188	1.6890925168991089	1.5342319011688232	1.0857681035995483	2.6740853786468506
1.2421984672546387	1.3803086280822754	1.1613682508468628	-0.3363054394721985	-0.6457422971725464	-0.08316294848918915
1.7487844228744507	-1.5582997798919678	-0.27135705947875977	-1.2280193567276	0.3428315222263336	-1.370565414428711
0.576735258102417	-0.1956121027469635	-0.870311975479126	0.019221113994717598	0.9314963817596436	0.5786288976669312
1.4190493822097778	1.399285912513733	-0.6395637392997742	0.9721725583076477	-1.494982123374939	0.4183121919631958
-0.5196237564086914	-0.8572345972061157	1.0596165657043457	-0.8041619062423706	0.9590911865234375	-1.0434255599975586
-0.47954148054122925	-0.31555402278900146	-1.4744223356246948	0.5246927738189697	0.7615779042243958	0.8058285117149353
1.5469266176223755	0.8452087044715881	1.7883857488632202	-0.8355446457862854	0.27639535069465637	0.9341008067131042
0.928259551525116	0.4218567907810211	1.9068454504013062	-0.5557520985603333	-0.6726566553115845	0.8037588596343994
0.23975476622581482	-0.968521773815155	0.898836612701416	1.7102787494659424	-0.9602801203727722	0.10321430116891861
0.010921181179583073	0.6127427816390991	0.454289048910141	-0.7462732195854187	-0.9077743291854858	-0.26139211654663086
-0.33234116435050964	0.4533751308917999	0.9138777852058411	0.1723414659500122	0.6520242094993591	0.809920072555542
-1.256098747253418	-1.0675996541976929	-1.1090826988220215	0.8503217697143555	-0.8488210439682007	-0.6741575598716736
-0.7245335578918457	1.7843631505966187	1.5766749382019043	1.0526559352874756	0.041500065475702286	1.2363529205322266
-0.7449700832366943	-0.6557926535606384	0.011196927167475224	-1.9455207586288452	-0.7514839768409729	-1.9145474433898926
-0.9360288977622986	0.5283649563789368	-0.1441679149866104	0.11664821207523346	-0.9628766179084778	-0.614838719367981
-1.5036131143569946	0.5870419144630432	-0.18209174275398254	0.4818687438964844	0.5710484385490417	-0.9132841229438782
1.0292754173278809	-0.03569923713803291	-0.776208221912384	0.9059877991676331	1.4793479442596436	1.5224064588546753
-1.6422315835952759	-0.4812994599342346	1.5427701473236084	-0.28309205174446106	0.00877218134701252	-0.8605548739433289
-0.20101366937160492	-1.6035830974578857	-0.521301805973053	1.237038493156433	-1.7305872440338135	-1.0508599281311035
0.13535256683826447	-0.12749026715755463	0.21764804422855377	-0.5311118364334106	-0.26848578453063965	0.1937095671892166
0.6172569990158081	0.6934242248535156	0.4681609570980072	-0.9021071195602417	-1.56516695022583	0.14330804347991943
-0.8540937900543213	0.7842181324958801	-0.5651097893714905	-0.01366960909217596	-0.726016640663147	-0.5491370558738708
-0.49004262685775757	0.2016575038433075	-0.7853133082389832	0.6283430457115173	1.0907119512557983	0.6545636653900146
-1.035179853439331	-1.2688219547271729	-0.8487688302993774	1.2259620428085327	-1.1986662149429321	-0.6994295716285706
-1.1752279996871948	-0.5651728510856628	0.25003430247306824	0.024650290608406067	0.8927299380302429	-0.6925064325332642
-0.9466928839683533	1.5206618309020996	-0.48627176880836487	-1.9286812543869019	-0.8739635348320007	-1.2236528396606445
1.6285899877548218	1.264650583267212	1.5272043943405151	-1.7376651763916016	-0.22504645586013794	-0.6206601858139038
-1.1522351503372192	-1.4705078601837158	0.8841181993484497	-0.4425617456436157	-0.6473504304885864	-1.4878113269805908
0.9795756936073303	-0.7055866718292236	0.995581865310669	-0.672451913356781	0.40415164828300476	-0.39026588201522827
-0.2371792197227478	-0.8840320110321045	-0.09882725030183792	0.2144531011581421	-1.4762150049209595	-0.7644785046577454
0.8477599620819092	-1.2163842916488647	-1.4924834966659546	0.731377363204956	0.49353307485580444	0.700920581817627
-0.3950361907482147	-0.9202160239219666	0.16729429364204407	1.0223238468170166	-0.6567955613136292	-0.36242836713790894
-0.8587808012962341	1.1221553087234497	1.441793441772461	1.215053915977478	-0.4210570752620697	0.3800566494464874
0.8965078592300415	-1.3609821796417236	0.43819659948349	1.776637077331543	0.9290850758552551	0.18520277738571167
1.6452921628952026	0.908803403377533	0.5846989750862122	-0.838114321231842	-0.6649572849273682	-0.31397178769111633
0.2175428867340088	-1.558925747871399	-0.9012937545776367	1.3184877634048462	-1.6720155477523804	-0.7039134502410889
0.7558778524398804	-0.008204720914363861	0.9126635193824768	0.7250270247459412	-1.0346120595932007	0.44109052419662476
0.8216061592102051	0.704364001750946	0.718238353729248	-0.018715256825089455	1.3592543601989746	1.1359038352966309
0.32617607712745667	0.6719818711280823	-0.47840747237205505	-1.2543425559997559	0.7182579040527344	0.3369824290275574
0.9497408270835876	-0.44472289085388184	0.7179862856864929	0.631036102771759	0.899854302406311	0.3702225685119629
1.5702192783355713	-1.6782586574554443	-0.6492154002189636	-0.4463334083557129	0.6481718420982361	-1.1783567667007446
-1.4819010496139526	-0.07528463751077652	-0.8023812770843506	0.7741696238517761	1.0181180238723755	0.13991579413414001
0.4205670654773712	-0.658659040927887	1.48598051071167	-1.0807924270629883	-1.2893985509872437	-0.6353002786636353
0.48687976598739624	0.4525200128555298	-0.849043607711792	-0.5742373466491699	0.5506879687309265	0.7885763645172119
-1.426537036895752	-0.8631687164306641	-0.4080415964126587	-1.5178217887878418	1.4055527448654175	-1.7944252490997314
-1.0972423553466797	-1.4937522411346436	-0.30654779076576233	0.6657235622406006	0.328968346118927	-0.9208703637123108
0.24912096560001373	-0.6188456416130066	-0.4242253005504608	-1.5742688179016113	0.3337685763835907	-0.8467168807983398
-1.2819591760635376	-1.6026909351348877	-0.044874731451272964	-0.5041779279708862	1.2569310665130615	-1.4731172323226929
