oz1	oz2	oz3	oz4	oz5	oz6	oz7	oz8	oz9	oz10	oz11	oz12	oz13	oz14	oz15	oz16	oz17	oz18	oz19	oz20	oz21	oz22	oz23	oz24	oz25	oz26	oz27	oz28	oz29	oz30	oz31	oz32	oz33	oz34	oz35	oz36	oz37	oz38	oz39	oz40	oz41	oz42	oz43	oz44	oz45	oz46	oz47	oz48	oz49	oz50	target
-0.06391668319702148	0.00468576280400157	1.0162386894226074	1.5997551679611206	0.17511655390262604	-0.43229398131370544	0.06893515586853027	-0.3788011968135834	-0.7735476493835449	-1.337628722190857	0.10361059755086899	-0.3905338644981384	-1.5237786769866943	0.9350515007972717	-1.2600427865982056	-1.2029513120651245	-0.47916969656944275	1.603175163269043	1.5703556537628174	-0.030541917309165	-0.538050651550293	-1.1357516050338745	1.5475192070007324	0.6656935214996338	-0.6460464596748352	-0.32084736227989197	-0.7525159120559692	-0.505680501461029	-1.5196540355682373	-0.1597265750169754	-1.624112606048584	-0.659398078918457	1.2742252349853516	-0.9894363880157471	0.8690836429595947	1.333200216293335	-0.7323236465454102	1.5068658590316772	-0.8594756126403809	-1.3738406896591187	1.208403468132019	0.3807199001312256	-0.9484108090400696	-1.4445425271987915	-0.1019192785024643	1.3168543577194214	0.17131172120571136	-1.4303874969482422	-1.2240991592407227	0.4103350341320038	0.9294137954711914
0.14812730252742767	-0.5463151931762695	0.11367672681808472	-0.5700126886367798	0.09505761414766312	-1.0512162446975708	-1.4264837503433228	-0.30706077814102173	1.0982787609100342	0.17732058465480804	-1.7615102529525757	-0.4661971926689148	-1.6581480503082275	0.03688809275627136	1.4973597526550293	0.2363467663526535	1.3661068677902222	-0.5114505887031555	1.6666239500045776	-1.2027829885482788	-0.3375752568244934	-0.9704006314277649	-0.8167532682418823	0.16575494408607483	-1.1686224937438965	-0.11074283719062805	0.3617689907550812	-0.2703285217285156	0.003629186423495412	1.626993179321289	0.14049388468265533	-0.322407603263855	-1.6121586561203003	0.8016313910484314	-1.6659080982208252	-1.22844660282135	1.632212519645691	-0.3640284240245819	1.1756751537322998	0.6097772717475891	0.38663166761398315	-1.1654151678085327	-1.5481077432632446	0.05293712392449379	0.5733145475387573	1.2624826431274414	1.7757841348648071	-0.8316140174865723	-0.800197958946228	-1.2958344221115112	0.4823083281517029
-1.2534456253051758	-0.9579514861106873	-1.0088379383087158	-0.7340824604034424	-0.6018203496932983	-0.645407497882843	-1.2239118814468384	0.813040018081665	1.0941412448883057	1.1202847957611084	-0.4726050794124603	1.1080845594406128	0.5299642086029053	0.15886111557483673	-1.2823410034179688	1.6438413858413696	0.6675357222557068	0.1513686627149582	1.7246071100234985	1.0415616035461426	0.6327845454216003	1.5866527557373047	1.1172728538513184	0.07732555270195007	-0.7637904286384583	-1.0719796419143677	-1.3704653978347778	-0.3122013509273529	0.8784264326095581	-0.4963478147983551	-1.4494489431381226	0.6440516710281372	1.314393162727356	1.265318751335144	-0.9148060083389282	-0.8005598187446594	0.8453952074050903	-1.2024470567703247	-0.06133389100432396	-0.5766729116439819	-1.1758486032485962	-0.45600056648254395	0.6561725735664368	-0.6360577940940857	0.6947229504585266	-0.028783351182937622	-1.5835840702056885	-0.5148980021476746	0.15841098129749298	-0.667241096496582	-0.12240429222583771
1.918626308441162	1.5700948238372803	2.1826171875	0.8663262128829956	3.0655736923217773	0.36311954259872437	1.6345094442367554	-0.9270501732826233	-0.8742092847824097	-1.5382965803146362	-0.16854581236839294	-0.31522443890571594	0.8626863956451416	1.0773756504058838	-0.6177743077278137	0.6112386584281921	0.7619657516479492	1.79673433303833	-0.5068565011024475	-1.1989939212799072	1.0678621530532837	-0.7773090600967407	-0.5236696600914001	-1.6802823543548584	-0.6275765895843506	-1.355276346206665	-1.3235026597976685	1.5025999546051025	0.8018159866333008	0.748039960861206	1.44121515750885	-1.3898910284042358	-0.9295438528060913	0.38537541031837463	-1.3450498580932617	-0.19885432720184326	-0.32143694162368774	0.8207754492759705	-1.657087802886963	1.2197821140289307	1.1402277946472168	-0.1849983036518097	0.6545988917350769	1.4781908988952637	-0.9634463787078857	-0.9457160830497742	0.0748085007071495	-1.1775314807891846	1.521370530128479	0.4258064925670624	2.2282533645629883
-0.23993510007858276	0.45218825340270996	1.9171031713485718	1.1667512655258179	1.0449402332305908	-0.3467234671115875	-0.3434184193611145	0.491091251373291	0.4915063977241516	0.9651926159858704	1.7302955389022827	0.786379873752594	-0.10089185833930969	1.0826560258865356	0.1497374325990677	-1.1811531782150269	0.9473434090614319	1.4131346940994263	1.070553183555603	-1.7465815544128418	0.3655693233013153	-1.471875548362732	0.5093669891357422	-0.8919525146484375	0.12100479751825333	-0.8309429287910461	-0.5867594480514526	-1.2664215564727783	1.6376522779464722	0.534109354019165	-1.0904613733291626	-1.0529654026031494	1.5580692291259766	0.17119084298610687	0.2136908620595932	0.6591575145721436	-1.285566806793213	-0.7166481018066406	-1.281764030456543	1.2162096500396729	-0.8577398657798767	0.28333836793899536	-0.441942423582077	1.3126707077026367	1.186566948890686	-0.04062025249004364	-0.7041944265365601	-0.8948899507522583	-0.9863156676292419	-0.21447861194610596	1.2174195051193237
-0.15239772200584412	-0.028144143521785736	-0.3865264058113098	0.4570552408695221	-0.36013102531433105	1.4462051391601562	0.8677863478660583	0.8604145646095276	0.05704991891980171	-1.2686034440994263	0.9234134554862976	-0.3440997898578644	-1.6255266666412354	-0.679839551448822	-0.5586268305778503	1.1179454326629639	1.374406337738037	0.06941387057304382	-1.433014154434204	-0.2732970714569092	-0.3823898434638977	-0.3440302014350891	0.3637056350708008	1.69488525390625	-0.918187141418457	1.650681495666504	-1.1337040662765503	1.2171955108642578	1.0797470808029175	1.1357507705688477	-0.05059425160288811	1.635223627090454	0.5211389064788818	0.5794400572776794	-0.04271610453724861	-1.6506104469299316	-1.1743475198745728	-0.17369204759597778	-0.9481540322303772	1.107468843460083	1.5648961067199707	0.2905415892601013	-1.3243974447250366	0.7039223909378052	-1.614432454109192	-0.10189452767372131	0.46771588921546936	0.5191926956176758	0.8409092426300049	-0.46698516607284546	0.859473466873169
-0.19119372963905334	-0.5119013786315918	-0.6267716884613037	-0.30148330330848694	-0.9701209664344788	-0.9262351393699646	-1.512528657913208	-1.2966896295547485	-1.2055104970932007	-1.2751691341400146	-0.26597413420677185	-0.15753279626369476	-1.2410753965377808	-1.4982770681381226	0.1409313976764679	-0.06545447558164597	1.2992744445800781	-1.3513667583465576	-0.9807735681533813	-1.580735206604004	-0.6874603033065796	0.2775637209415436	1.5531566143035889	-0.03917069733142853	0.15821312367916107	0.614376425743103	1.4653607606887817	0.4242621958255768	0.3047619163990021	-0.8617932796478271	-0.5334063768386841	1.1278104782104492	0.386339008808136	-0.5639492273330688	-1.2404779195785522	-0.4189143180847168	-0.641353964805603	1.1970837116241455	0.030852386727929115	-0.9864664673805237	-0.04671887680888176	1.1643668413162231	0.7788954973220825	-1.542427659034729	1.4099774360656738	0.7481073141098022	0.181050643324852	0.7314775586128235	1.5625754594802856	1.4352314472198486	0.3979301154613495
1.6724196672439575	1.5733108520507812	-1.0672390460968018	-1.4818542003631592	-0.8313685655593872	0.3669988214969635	-0.1266392320394516	1.329657793045044	-1.0814273357391357	-0.13909661769866943	0.2772900462150574	-1.5228029489517212	1.4480152130126953	-1.6129305362701416	-0.693671703338623	-0.7845485806465149	1.574814796447754	1.2693703174591064	0.37127169966697693	1.3494256734848022	-0.9548025131225586	1.5734672546386719	-1.613598108291626	-1.500954508781433	1.1223101615905762	1.2834211587905884	1.2373496294021606	-0.8377023935317993	1.2073053121566772	-0.6340323090553284	0.40693873167037964	0.19616283476352692	1.0633571147918701	-0.7137250304222107	-1.1679515838623047	-0.6732539534568787	0.9613019824028015	-0.33768370747566223	0.6544108390808105	0.49237707257270813	-0.7490714192390442	0.07477600127458572	-0.2528653144836426	-0.3878800570964813	1.5300613641738892	-0.9749048352241516	1.0091770887374878	0.5205203890800476	-0.7751238346099854	-0.3902004659175873	0.32342079281806946
-1.3757520914077759	-1.2727830410003662	-0.4983408451080322	0.9142155051231384	-0.9305266737937927	-0.8169421553611755	-1.2877908945083618	-0.42602214217185974	1.531272292137146	-1.1239455938339233	-0.7124868035316467	-0.17633478343486786	-1.0892741680145264	-0.4643656015396118	-0.5772122144699097	-1.2532520294189453	1.089066505432129	-1.5549579858779907	-0.6208983659744263	-1.5814613103866577	-1.2665092945098877	-1.2516796588897705	-0.3918546140193939	1.6453886032104492	-1.2515027523040771	1.2967431545257568	-1.2452596426010132	0.06563413143157959	-0.6813502907752991	-1.5885117053985596	-0.6520116329193115	-1.2132738828659058	1.5819017887115479	-1.460386872291565	-1.0383468866348267	0.6924052834510803	-0.4693858325481415	-0.3299700915813446	0.8580241799354553	1.5393195152282715	-0.08209266513586044	0.12818768620491028	1.2392981052398682	-1.721085548400879	0.42420488595962524	-0.22172801196575165	1.690988302230835	-0.5987365245819092	0.7265793681144714	1.4645973443984985	0.053513847291469574
-0.6460915803909302	-0.04549431428313255	0.5280362963676453	1.8140678405761719	0.046385761350393295	-1.6392513513565063	-0.4196667969226837	0.5008801221847534	-0.8540626168251038	-0.24323347210884094	-0.5740347504615784	0.4457091689109802	1.431725025177002	0.4926195740699768	0.2830978333950043	1.227035641670227	-0.21516995131969452	-0.04050259292125702	0.7140009999275208	1.3763504028320312	-1.5801005363464355	-1.2408095598220825	-0.822966456413269	-1.2765436172485352	0.4629020690917969	-1.634977102279663	1.3264435529708862	1.4735267162322998	0.8479921817779541	1.2214280366897583	-1.552117943763733	-1.0457241535186768	-0.7877288460731506	0.37641188502311707	-0.4586588740348816	-0.12894679605960846	0.4896352291107178	-1.1218745708465576	0.1907871961593628	-0.9453977346420288	-1.5823370218276978	-0.8083861470222473	1.5323982238769531	0.9630907773971558	-0.8342527151107788	0.02357550524175167	0.07981488853693008	-1.1954987049102783	-0.13035368919372559	0.38564133644104004	1.2725836038589478
